dstSUM[115], 0x233D,
dstSUM[116], 0x1F64,
dstSUM[117], 0x14EA,
dstSUM[118], 0x04C5,
dstSUM[119], 0xF1CA,
dstSUM[120], 0xE01A,
dstSUM[121], 0xD3FF,
dstSUM[122], 0xD0A2,
dstSUM[123], 0xD701,
dstSUM[124], 0xE595,
dstSUM[125], 0xF8BD,
dstSUM[126], 0x0BDA,
dstSUM[127], 0x1AA3,
dstSUM[128], 0x225A,
dstSUM[129], 0x2275,
dstSUM[130], 0x1C78,
dstSUM[131], 0x132D,
dstSUM[132], 0x0996,
dstSUM[133], 0x01D1,
dstSUM[134], 0xFC96,
dstSUM[135], 0xF93C,
dstSUM[136], 0xF661,
dstSUM[137], 0xF2CD,
dstSUM[138], 0xEE38,
dstSUM[139], 0xE99D,
dstSUM[140], 0xE6F3,
dstSUM[141], 0xE85F,
dstSUM[142], 0xEF37,
dstSUM[143], 0xFB36,
dstSUM[144], 0x0A43,
dstSUM[145], 0x18E5,
dstSUM[146], 0x233B,
dstSUM[147], 0x2647,
dstSUM[148], 0x20EA,
dstSUM[149], 0x1459,
dstSUM[150], 0x03C8,
dstSUM[151], 0xF376,
dstSUM[152], 0xE756,
dstSUM[153], 0xE1E7,
dstSUM[154], 0xE38D,
dstSUM[155], 0xEAA1,
dstSUM[156], 0xF436,
dstSUM[157], 0xFD39,
dstSUM[158], 0x037F,
dstSUM[159], 0x0669,
dstSUM[160], 0x06D9,
dstSUM[161], 0x0699,
dstSUM[162], 0x0768,
dstSUM[163], 0x0A0E,
dstSUM[164], 0x0DFA,
dstSUM[165], 0x1162,
dstSUM[166], 0x1201,
dstSUM[167], 0x0E22,
dstSUM[168], 0x0577,
dstSUM[169], 0xF976,
dstSUM[170], 0xED12,
dstSUM[171], 0xE3D7,
dstSUM[172], 0xE0B1,
dstSUM[173], 0xE4ED,
dstSUM[174], 0xEFA7,
dstSUM[175], 0xFE0F,
dstSUM[176], 0x0C44,
dstSUM[177], 0x168D,
dstSUM[178], 0x1A8B,
dstSUM[179], 0x17E8,
dstSUM[180], 0x104A,
dstSUM[181], 0x06A6,
dstSUM[182], 0xFE20,
dstSUM[183], 0xF8EA,
dstSUM[184], 0xF7A4,
dstSUM[185], 0xF947,
dstSUM[186], 0xFBC5,
dstSUM[187], 0xFD03,
dstSUM[188], 0xFBCD,
dstSUM[189], 0xF861,
dstSUM[190], 0xF45E,
