dstSamps[144], 0x21A2,
dstSamps[145], 0xC745,
dstSamps[146], 0x5C04,
dstSamps[147], 0x8000,
dstSamps[148], 0x041C,
dstSamps[149], 0xDBDB,
dstSamps[150], 0x3CBE,
dstSamps[151], 0xA015,
dstSamps[152], 0x7FFF,
dstSamps[153], 0xFBB0,
dstSamps[154], 0x26FA,
dstSamps[155], 0xBE9D,
dstSamps[156], 0x63D9,
dstSamps[157], 0x8000,
dstSamps[158], 0x04A4,
dstSamps[159], 0xD5E0,
dstSamps[160], 0x46A8,
dstSamps[161], 0x982F,
dstSamps[162], 0x7FFF,
dstSamps[163], 0xFAE5,
dstSamps[164], 0x2D92,
dstSamps[165], 0xB6D3,
dstSamps[166], 0x6BCE,
dstSamps[167], 0x8000,
dstSamps[168], 0x05B3,
dstSamps[169], 0xCEAA,
dstSamps[170], 0x4590,
dstSamps[171], 0x902E,
dstSamps[172], 0x7FFF,
dstSamps[173], 0xF992,
dstSamps[174], 0x3565,
dstSamps[175], 0xBDFA,
dstSamps[176], 0x73D9,
dstSamps[177], 0x8000,
dstSamps[178], 0x0748,
dstSamps[179], 0xC641,
dstSamps[180], 0x3E8A,
dstSamps[181], 0x9010,
dstSamps[182], 0x7FFF,
dstSamps[183], 0xF7BA,
dstSamps[184], 0x3E66,
dstSamps[185], 0xC4DD,
dstSamps[186], 0x6916,
dstSamps[187], 0x8000,
dstSamps[188], 0x0961,
dstSamps[189], 0xBCAF,
dstSamps[190], 0x37CB,
dstSamps[191], 0x9D8B,
